,stock_number,sharpe_ratio,total_return
1317,6233,1.7507327524595484,0.5381704333339364
1318,6234,3.6131765133818847,0.9110336791111405
1319,6235,1.333614126230182,0.5059600827658375
1320,6236,1.0977826415401435,0.30579166363722365
1321,6237,1.3272095185476651,0.4300059097367088
1322,6239,0.6673587413039663,0.08582898645437012
1323,6240,1.1206719325688625,0.4102971879394988
1324,6241,2.9692944410793736,2.371414786118554
1325,6242,3.9224652033057885,3.8460583956355467
1326,6243,1.661047843118801,0.46374045801526714
1327,6244,5.016541781939094,2.30406665371447
1328,6245,1.7160194503473185,0.6274395813387724
1329,6246,3.285532890162008,1.4398068540078657
1330,6248,1.1664334909982708,0.2579654367957026
1331,6257,2.4399520524121256,0.500789062996337
1332,6259,1.018490895715873,0.3048020431309282
1333,6261,1.405793976665786,0.26138619406311775
1334,6263,-0.24311263515538734,-0.05855277692903854
1335,6264,2.266410981560191,0.6074617847774968
1336,6265,1.5999487393961072,0.43392857142857144
1337,6266,4.170944144676417,2.491170701952602
1338,6269,2.2967298334011406,0.5451763577693041
1339,6270,3.739909569664463,0.7564325291114347
1340,6271,0.5855511826971429,0.10971403217425603
1341,6274,-0.3223276184332753,-0.12179130654606297
1342,6275,1.807649263209771,0.4723563057815204
1343,6276,2.5557255848672065,1.065341869743127
1344,6277,1.5005501508925554,0.12917977628502256
1345,6278,1.6754983016984764,0.5084882663218573
1346,6279,3.1795785369392795,1.878208115222227
1347,6281,0.9272923101409646,0.07869555620536588
1348,6282,3.08958454135864,1.0178182218244771
1349,6283,2.782278786518349,1.3728047706376971
1350,6284,3.400215722452533,1.446811756264568
1351,6285,5.0926291763727916,1.9454795568008314
1352,6287,-0.7674901078519807,-1.383166365094076
1353,6288,4.095209993948971,1.963732160115489
1354,6290,2.966163822952703,0.9201895865457993
1355,6291,-0.6399224825874114,-0.4224014859334602
1356,6292,1.0220627818506125,0.18049375913730742
1357,6294,4.179457735698034,0.8830059911633188
1358,6404,1.1190141898322759,0.4253548024936329
1359,6405,2.7761224025783395,0.6421110808021462
1360,6409,2.036197451335867,0.8850851365483803
1361,6411,4.250680495224951,2.6914001218152723
1362,6412,4.5313686276136504,1.0383675937979342
1363,6414,4.054126468162918,1.443184782645115
1364,6415,2.134308012556533,2.5110768966408674
1365,6416,1.6620386643252298,0.5018370573683631
1366,6417,0.6652060833407674,0.06366911419901854
1367,6418,3.350187470982391,1.879176070529153
1368,6419,0.7013784876828681,0.14486032688489162
1369,6425,1.359357406260421,0.3086741409683167
1370,6426,3.7712706867185846,1.9529641318389168
1371,6431,2.3903362469314744,1.2309540505006606
1372,6432,2.1543528964977665,0.8616945558204978
1373,6435,2.959699589291272,1.2582525498259012
1374,6438,1.7854980806664722,0.5196978720272009
1375,6441,1.7757794097929973,0.7540121226014108
1376,6442,2.5412025700842045,1.2310711324529016
1377,6443,4.186816514304087,2.3644820423439876
1378,6446,-0.3237746946817844,-0.19205227774776418
1379,6449,2.0841758614962136,0.5153191937274463
1380,6451,3.1033972858298093,1.1878781039042499
1381,6456,2.8242457209261653,0.7608088855195447
1382,6457,2.7052645936479545,0.6535294117647058
1383,6461,3.346308191582828,3.702724443916724
1384,6462,4.1323010831871505,1.3318587162830724
1385,6464,0.06946708192228677,0.001117006278351198
1386,6465,3.515707909356148,3.9445978549014677
1387,6469,-0.1541120302084681,-0.1365833252036775
1388,6470,2.495421864076423,1.1602856143862126
1389,6472,0.8912927540399737,0.2786702888083725
1390,6477,3.2393169420492542,1.8082747099886984
1391,6482,3.9700413799116245,3.604654096261731
1392,6485,1.150930169892456,0.3887499006655395
1393,6486,0.7338147161127758,0.0897477541119774
1394,6488,1.6693832461814757,0.6063110665407444
1395,6491,0.708804972145589,0.14349645145459633
1396,6492,3.0080100111765433,1.8496951361457115
1397,6494,3.394824270690633,1.6802490696513686
1398,6496,2.8053008571105336,0.4295945290384978
1399,6499,1.3892830628189,0.4555276840522731
1400,6504,-0.13199963421377406,-0.00894215695826091
1401,6505,1.600768459769404,0.23421437739390327
1402,6506,1.1052378799965263,0.18805152898684127
1403,6508,3.132553747537126,1.5387364042847533
1404,6509,1.8237208543188352,0.3416536661466458
